date,temple,day_of_week,month,is_weekend,is_festival,festival_name,weather,temperature_c,footfall,surge_flag
2022-04-11,pavagadh,0,4,0,0,,sunny,41.4,5169,0
2022-04-12,somnath,1,4,0,0,,hot,35.0,8043,0
2022-04-12,dwarka,1,4,0,0,,hot,35.0,7080,0
2022-04-12,ambaji,1,4,0,0,,hot,35.0,5648,0
2022-04-12,pavagadh,1,4,0,0,,hot,35.0,4936,0
2022-04-13,somnath,2,4,0,0,,cloudy,39.2,7899,0
2022-04-13,dwarka,2,4,0,0,,cloudy,39.2,6742,0
2022-04-13,ambaji,2,4,0,0,,cloudy,39.2,6354,0
2022-04-13,pavagadh,2,4,0,0,,cloudy,39.2,4679,0
2022-04-14,somnath,3,4,0,0,,cloudy,39.5,7365,0
2022-04-14,dwarka,3,4,0,0,,cloudy,39.5,7108,0
2022-04-14,ambaji,3,4,0,0,,cloudy,39.5,6059,0
2022-04-14,pavagadh,3,4,0,0,,cloudy,39.5,5112,0
2022-04-15,somnath,4,4,0,0,,cloudy,38.2,8266,0
2022-04-15,dwarka,4,4,0,0,,cloudy,38.2,6522,0
2022-04-15,ambaji,4,4,0,0,,cloudy,38.2,6567,0
2022-04-15,pavagadh,4,4,0,0,,cloudy,38.2,5237,0
2022-04-16,somnath,5,4,1,0,,hot,33.9,13552,0
2022-04-16,dwarka,5,4,1,0,,hot,33.9,12291,0
2022-04-16,ambaji,5,4,1,0,,hot,33.9,11206,0
2022-04-16,pavagadh,5,4,1,0,,hot,33.9,8987,0
2022-04-17,somnath,6,4,1,0,,sunny,39.9,14596,0
2022-04-17,dwarka,6,4,1,0,,sunny,39.9,11946,0
2022-04-17,ambaji,6,4,1,0,,sunny,39.9,9922,0
2022-04-17,pavagadh,6,4,1,0,,sunny,39.9,8896,0
2022-04-18,somnath,0,4,0,0,,sunny,43.2,8511,0
2022-04-18,dwarka,0,4,0,0,,sunny,43.2,6972,0
2022-04-18,ambaji,0,4,0,0,,sunny,43.2,5553,0
2022-04-18,pavagadh,0,4,0,0,,sunny,43.2,4645,0
2022-04-19,somnath,1,4,0,0,,sunny,44.3,8108,0
2022-04-19,dwarka,1,4,0,0,,sunny,44.3,7349,0
2022-04-19,ambaji,1,4,0,0,,sunny,44.3,5860,0
2022-04-19,pavagadh,1,4,0,0,,sunny,44.3,4815,0
2022-04-20,somnath,2,4,0,0,,hot,33.0,8656,0
2022-04-20,dwarka,2,4,0,0,,hot,33.0,7010,0
2022-04-20,ambaji,2,4,0,0,,hot,33.0,5690,0
2022-04-20,pavagadh,2,4,0,0,,hot,33.0,4827,0
2022-04-21,somnath,3,4,0,0,,hot,41.2,7808,0
2022-04-21,dwarka,3,4,0,0,,hot,41.2,6447,0
2022-04-21,ambaji,3,4,0,0,,hot,41.2,5608,0
2022-04-21,pavagadh,3,4,0,0,,hot,41.2,4214,0
2022-04-22,somnath,4,4,0,0,,sunny,40.1,7260,0
2022-04-22,dwarka,4,4,0,0,,sunny,40.1,5963,0
2022-04-22,ambaji,4,4,0,0,,sunny,40.1,5497,0
2022-04-22,pavagadh,4,4,0,0,,sunny,40.1,5213,0
2022-04-23,somnath,5,4,1,0,,sunny,43.8,14593,0
2022-04-23,dwarka,5,4,1,0,,sunny,43.8,12278,0
2022-04-23,ambaji,5,4,1,0,,sunny,43.8,11150,0
2022-04-23,pavagadh,5,4,1,0,,sunny,43.8,9500,0
2022-04-24,somnath,6,4,1,0,,sunny,39.4,14266,0
2022-04-24,dwarka,6,4,1,0,,sunny,39.4,13073,0
2022-04-24,ambaji,6,4,1,0,,sunny,39.4,10328,0
2022-04-24,pavagadh,6,4,1,0,,sunny,39.4,8030,0
2022-04-25,somnath,0,4,0,0,,cloudy,38.5,7754,0
2022-04-25,dwarka,0,4,0,0,,cloudy,38.5,7008,0
2022-04-25,ambaji,0,4,0,0,,cloudy,38.5,6464,0
2022-04-25,pavagadh,0,4,0,0,,cloudy,38.5,5099,0
2022-04-26,somnath,1,4,0,0,,hot,35.3,9288,0
2022-04-26,dwarka,1,4,0,0,,hot,35.3,7729,0
2022-04-26,ambaji,1,4,0,0,,hot,35.3,6303,0
2022-04-26,pavagadh,1,4,0,0,,hot,35.3,4579,0
2022-04-27,somnath,2,4,0,0,,cloudy,45.0,7777,0
2022-04-27,dwarka,2,4,0,0,,cloudy,45.0,6633,0
2022-04-27,ambaji,2,4,0,0,,cloudy,45.0,6732,0
2022-04-27,pavagadh,2,4,0,0,,cloudy,45.0,5158,0
2022-04-28,somnath,3,4,0,0,,sunny,40.5,8328,0
2022-04-28,dwarka,3,4,0,0,,sunny,40.5,6833,0
2022-04-28,ambaji,3,4,0,0,,sunny,40.5,5451,0
2022-04-28,pavagadh,3,4,0,0,,sunny,40.5,4728,0
2022-04-29,somnath,4,4,0,0,,sunny,33.2,7688,0
2022-04-29,dwarka,4,4,0,0,,sunny,33.2,7386,0
2022-04-29,ambaji,4,4,0,0,,sunny,33.2,5573,0
2022-04-29,pavagadh,4,4,0,0,,sunny,33.2,4351,0
2022-04-30,somnath,5,4,1,0,,hot,41.0,13781,0
2022-04-30,dwarka,5,4,1,0,,hot,41.0,14812,0
2022-04-30,ambaji,5,4,1,0,,hot,41.0,11198,0
2022-04-30,pavagadh,5,4,1,0,,hot,41.0,8214,0
2022-05-01,somnath,6,5,1,0,,sunny,36.1,9190,0
2022-05-01,dwarka,6,5,1,0,,sunny,36.1,10391,0
2022-05-01,ambaji,6,5,1,0,,sunny,36.1,6998,0
2022-05-01,pavagadh,6,5,1,0,,sunny,36.1,6622,0
2022-05-02,somnath,0,5,0,0,,cloudy,40.5,5182,0
2022-05-02,dwarka,0,5,0,0,,cloudy,40.5,4800,0
2022-05-02,ambaji,0,5,0,0,,cloudy,40.5,4314,0
2022-05-02,pavagadh,0,5,0,0,,cloudy,40.5,3730,0
2022-05-03,somnath,1,5,0,0,,sunny,40.1,5618,0
2022-05-03,dwarka,1,5,0,0,,sunny,40.1,4653,0
2022-05-03,ambaji,1,5,0,0,,sunny,40.1,3512,0
2022-05-03,pavagadh,1,5,0,0,,sunny,40.1,3317,0
2022-05-04,somnath,2,5,0,0,,sunny,41.1,6417,0
2022-05-04,dwarka,2,5,0,0,,sunny,41.1,5583,0
2022-05-04,ambaji,2,5,0,0,,sunny,41.1,4019,0
2022-05-04,pavagadh,2,5,0,0,,sunny,41.1,3377,0
2022-05-05,somnath,3,5,0,0,,hot,39.2,5424,0
2022-05-05,dwarka,3,5,0,0,,hot,39.2,4848,0
2022-05-05,ambaji,3,5,0,0,,hot,39.2,4895,0
2022-05-05,pavagadh,3,5,0,0,,hot,39.2,3472,0
2022-05-06,somnath,4,5,0,0,,sunny,33.5,5843,0
2022-05-06,dwarka,4,5,0,0,,sunny,33.5,4525,0
2022-05-06,ambaji,4,5,0,0,,sunny,33.5,4122,0
2022-05-06,pavagadh,4,5,0,0,,sunny,33.5,3194,0
2022-05-07,somnath,5,5,1,0,,hot,42.9,7981,0
2022-05-07,dwarka,5,5,1,0,,hot,42.9,6569,0
2022-05-07,ambaji,5,5,1,0,,hot,42.9,5273,0
2022-05-07,pavagadh,5,5,1,0,,hot,42.9,4615,0
2022-05-08,somnath,6,5,1,0,,cloudy,38.6,11177,0
2022-05-08,dwarka,6,5,1,0,,cloudy,38.6,7911,0
2022-05-08,ambaji,6,5,1,0,,cloudy,38.6,7396,0
2022-05-08,pavagadh,6,5,1,0,,cloudy,38.6,7123,0
2022-05-09,somnath,0,5,0,0,,sunny,44.1,4822,0
2022-05-09,dwarka,0,5,0,0,,sunny,44.1,4867,0
2022-05-09,ambaji,0,5,0,0,,sunny,44.1,4146,0
2022-05-09,pavagadh,0,5,0,0,,sunny,44.1,3716,0
2022-05-10,somnath,1,5,0,0,,sunny,45.0,5362,0
2022-05-10,dwarka,1,5,0,0,,sunny,45.0,4914,0
2022-05-10,ambaji,1,5,0,0,,sunny,45.0,3919,0
2022-05-10,pavagadh,1,5,0,0,,sunny,45.0,3442,0
2022-05-11,somnath,2,5,0,0,,sunny,39.1,5244,0
2022-05-11,dwarka,2,5,0,0,,sunny,39.1,4990,0
2022-05-11,ambaji,2,5,0,0,,sunny,39.1,4383,0
2022-05-11,pavagadh,2,5,0,0,,sunny,39.1,3876,0
2022-05-12,somnath,3,5,0,0,,sunny,35.0,5620,0
2022-05-12,dwarka,3,5,0,0,,sunny,35.0,4792,0
2022-05-12,ambaji,3,5,0,0,,sunny,35.0,4184,0
2022-05-12,pavagadh,3,5,0,0,,sunny,35.0,3090,0
2022-05-13,somnath,4,5,0,0,,sunny,37.0,5198,0
2022-05-13,dwarka,4,5,0,0,,sunny,37.0,4316,0
2022-05-13,ambaji,4,5,0,0,,sunny,37.0,4566,0
2022-05-13,pavagadh,4,5,0,0,,sunny,37.0,3463,0
2022-05-14,somnath,5,5,1,0,,hot,38.5,8792,0
2022-05-14,dwarka,5,5,1,0,,hot,38.5,8103,0
2022-05-14,ambaji,5,5,1,0,,hot,38.5,7990,0
2022-05-14,pavagadh,5,5,1,0,,hot,38.5,5938,0
2022-05-15,somnath,6,5,1,0,,sunny,37.9,9946,0
2022-05-15,dwarka,6,5,1,0,,sunny,37.9,8151,0
2022-05-15,ambaji,6,5,1,0,,sunny,37.9,7375,0
2022-05-15,pavagadh,6,5,1,0,,sunny,37.9,6074,0
2022-05-16,somnath,0,5,0,0,,sunny,44.6,5259,0
2022-05-16,dwarka,0,5,0,0,,sunny,44.6,5379,0
2022-05-16,ambaji,0,5,0,0,,sunny,44.6,3838,0
2022-05-16,pavagadh,0,5,0,0,,sunny,44.6,3085,0
2022-05-17,somnath,1,5,0,0,,cloudy,43.2,5333,0
2022-05-17,dwarka,1,5,0,0,,cloudy,43.2,5120,0
2022-05-17,ambaji,1,5,0,0,,cloudy,43.2,4096,0
2022-05-17,pavagadh,1,5,0,0,,cloudy,43.2,3065,0
2022-05-18,somnath,2,5,0,0,,cloudy,32.5,6139,0
2022-05-18,dwarka,2,5,0,0,,cloudy,32.5,5116,0
2022-05-18,ambaji,2,5,0,0,,cloudy,32.5,5156,0
2022-05-18,pavagadh,2,5,0,0,,cloudy,32.5,3068,0
2022-05-19,somnath,3,5,0,0,,sunny,37.6,6085,0
2022-05-19,dwarka,3,5,0,0,,sunny,37.6,5202,0
2022-05-19,ambaji,3,5,0,0,,sunny,37.6,4438,0
2022-05-19,pavagadh,3,5,0,0,,sunny,37.6,3296,0
2022-05-20,somnath,4,5,0,0,,sunny,43.7,6318,0
2022-05-20,dwarka,4,5,0,0,,sunny,43.7,5087,0
2022-05-20,ambaji,4,5,0,0,,sunny,43.7,4118,0
2022-05-20,pavagadh,4,5,0,0,,sunny,43.7,3745,0
2022-05-21,somnath,5,5,1,0,,hot,38.9,8853,0
2022-05-21,dwarka,5,5,1,0,,hot,38.9,8348,0
2022-05-21,ambaji,5,5,1,0,,hot,38.9,7671,0
2022-05-21,pavagadh,5,5,1,0,,hot,38.9,6468,0
2022-05-22,somnath,6,5,1,0,,cloudy,40.1,10176,0
2022-05-22,dwarka,6,5,1,0,,cloudy,40.1,10279,0
2022-05-22,ambaji,6,5,1,0,,cloudy,40.1,7952,0
2022-05-22,pavagadh,6,5,1,0,,cloudy,40.1,6711,0
2022-05-23,somnath,0,5,0,0,,hot,35.3,6358,0
2022-05-23,dwarka,0,5,0,0,,hot,35.3,4939,0
2022-05-23,ambaji,0,5,0,0,,hot,35.3,4586,0
2022-05-23,pavagadh,0,5,0,0,,hot,35.3,3270,0
2022-05-24,somnath,1,5,0,0,,hot,37.7,5284,0
2022-05-24,dwarka,1,5,0,0,,hot,37.7,5304,0
2022-05-24,ambaji,1,5,0,0,,hot,37.7,3987,0
2022-05-24,pavagadh,1,5,0,0,,hot,37.7,3289,0
2022-05-25,somnath,2,5,0,0,,hot,43.0,4297,0
2022-05-25,dwarka,2,5,0,0,,hot,43.0,3933,0
2022-05-25,ambaji,2,5,0,0,,hot,43.0,2977,0
2022-05-25,pavagadh,2,5,0,0,,hot,43.0,2640,0
2022-05-26,somnath,3,5,0,0,,sunny,39.5,5951,0
2022-05-26,dwarka,3,5,0,0,,sunny,39.5,4886,0
2022-05-26,ambaji,3,5,0,0,,sunny,39.5,4657,0
2022-05-26,pavagadh,3,5,0,0,,sunny,39.5,3447,0
2022-05-27,somnath,4,5,0,0,,hot,39.4,5328,0
2022-05-27,dwarka,4,5,0,0,,hot,39.4,4341,0
2022-05-27,ambaji,4,5,0,0,,hot,39.4,4610,0
2022-05-27,pavagadh,4,5,0,0,,hot,39.4,3609,0
2022-05-28,somnath,5,5,1,0,,sunny,43.8,9775,0
2022-05-28,dwarka,5,5,1,0,,sunny,43.8,9974,0
2022-05-28,ambaji,5,5,1,0,,sunny,43.8,7147,0
2022-05-28,pavagadh,5,5,1,0,,sunny,43.8,6026,0
2022-05-29,somnath,6,5,1,0,,sunny,40.1,9550,0
2022-05-29,dwarka,6,5,1,0,,sunny,40.1,7870,0
2022-05-29,ambaji,6,5,1,0,,sunny,40.1,6975,0
2022-05-29,pavagadh,6,5,1,0,,sunny,40.1,5541,0
2022-05-30,somnath,0,5,0,0,,sunny,43.7,5381,0
2022-05-30,dwarka,0,5,0,0,,sunny,43.7,4649,0
2022-05-30,ambaji,0,5,0,0,,sunny,43.7,3814,0
2022-05-30,pavagadh,0,5,0,0,,sunny,43.7,3626,0
2022-05-31,somnath,1,5,0,0,,sunny,33.2,5405,0
2022-05-31,dwarka,1,5,0,0,,sunny,33.2,5485,0
2022-05-31,ambaji,1,5,0,0,,sunny,33.2,4276,0
2022-05-31,pavagadh,1,5,0,0,,sunny,33.2,3625,0
2022-06-01,somnath,2,6,0,0,,cloudy,33.8,4688,0
2022-06-01,dwarka,2,6,0,0,,cloudy,33.8,4743,0
2022-06-01,ambaji,2,6,0,0,,cloudy,33.8,4318,0
2022-06-01,pavagadh,2,6,0,0,,cloudy,33.8,3323,0
2022-06-02,somnath,3,6,0,0,,sunny,29.9,5842,0
2022-06-02,dwarka,3,6,0,0,,sunny,29.9,4329,0
2022-06-02,ambaji,3,6,0,0,,sunny,29.9,4118,0
2022-06-02,pavagadh,3,6,0,0,,sunny,29.9,3610,0
2022-06-03,somnath,4,6,0,0,,sunny,27.1,6415,0
2022-06-03,dwarka,4,6,0,0,,sunny,27.1,4748,0
2022-06-03,ambaji,4,6,0,0,,sunny,27.1,4058,0
2022-06-03,pavagadh,4,6,0,0,,sunny,27.1,2776,0
2022-06-04,somnath,5,6,1,0,,sunny,32.4,9191,0
2022-06-04,dwarka,5,6,1,0,,sunny,32.4,9694,0
2022-06-04,ambaji,5,6,1,0,,sunny,32.4,8261,0
2022-06-04,pavagadh,5,6,1,0,,sunny,32.4,6351,0
2022-06-05,somnath,6,6,1,0,,cloudy,31.4,9610,0
2022-06-05,dwarka,6,6,1,0,,cloudy,31.4,8046,0
2022-06-05,ambaji,6,6,1,0,,cloudy,31.4,8152,0
2022-06-05,pavagadh,6,6,1,0,,cloudy,31.4,5292,0
2022-06-06,somnath,0,6,0,0,,rainy,27.9,3877,0
2022-06-06,dwarka,0,6,0,0,,rainy,27.9,3012,0
2022-06-06,ambaji,0,6,0,0,,rainy,27.9,2131,0
2022-06-06,pavagadh,0,6,0,0,,rainy,27.9,1968,0
2022-06-07,somnath,1,6,0,0,,rainy,26.5,3607,0
2022-06-07,dwarka,1,6,0,0,,rainy,26.5,2508,0
2022-06-07,ambaji,1,6,0,0,,rainy,26.5,2458,0
2022-06-07,pavagadh,1,6,0,0,,rainy,26.5,2253,0
2022-06-08,somnath,2,6,0,0,,rainy,33.6,3262,0
2022-06-08,dwarka,2,6,0,0,,rainy,33.6,3182,0
2022-06-08,ambaji,2,6,0,0,,rainy,33.6,2844,0
2022-06-08,pavagadh,2,6,0,0,,rainy,33.6,2289,0
2022-06-09,somnath,3,6,0,0,,rainy,29.6,3161,0
2022-06-09,dwarka,3,6,0,0,,rainy,29.6,2621,0
2022-06-09,ambaji,3,6,0,0,,rainy,29.6,2706,0
2022-06-09,pavagadh,3,6,0,0,,rainy,29.6,2045,0
2022-06-10,somnath,4,6,0,0,,cloudy,27.2,5435,0
2022-06-10,dwarka,4,6,0,0,,cloudy,27.2,4986,0
2022-06-10,ambaji,4,6,0,0,,cloudy,27.2,3878,0
2022-06-10,pavagadh,4,6,0,0,,cloudy,27.2,3518,0
2022-06-11,somnath,5,6,1,0,,sunny,26.3,9518,0
2022-06-11,dwarka,5,6,1,0,,sunny,26.3,9340,0
2022-06-11,ambaji,5,6,1,0,,sunny,26.3,8622,0
2022-06-11,pavagadh,5,6,1,0,,sunny,26.3,6016,0
2022-06-12,somnath,6,6,1,0,,rainy,31.5,4844,0
2022-06-12,dwarka,6,6,1,0,,rainy,31.5,4990,0
2022-06-12,ambaji,6,6,1,0,,rainy,31.5,4320,0
2022-06-12,pavagadh,6,6,1,0,,rainy,31.5,4002,0
2022-06-13,somnath,0,6,0,0,,rainy,27.0,3520,0
2022-06-13,dwarka,0,6,0,0,,rainy,27.0,2742,0
2022-06-13,ambaji,0,6,0,0,,rainy,27.0,2379,0
2022-06-13,pavagadh,0,6,0,0,,rainy,27.0,1907,0
2022-06-14,somnath,1,6,0,0,,cloudy,26.2,5672,0
2022-06-14,dwarka,1,6,0,0,,cloudy,26.2,4633,0
2022-06-14,ambaji,1,6,0,0,,cloudy,26.2,4486,0
2022-06-14,pavagadh,1,6,0,0,,cloudy,26.2,3741,0
2022-06-15,somnath,2,6,0,0,,rainy,32.1,3407,0
2022-06-15,dwarka,2,6,0,0,,rainy,32.1,3088,0
2022-06-15,ambaji,2,6,0,0,,rainy,32.1,2635,0
2022-06-15,pavagadh,2,6,0,0,,rainy,32.1,1997,0
2022-06-16,somnath,3,6,0,0,,rainy,33.2,3858,0
2022-06-16,dwarka,3,6,0,0,,rainy,33.2,2948,0
2022-06-16,ambaji,3,6,0,0,,rainy,33.2,2581,0
2022-06-16,pavagadh,3,6,0,0,,rainy,33.2,2166,0
2022-06-17,somnath,4,6,0,0,,rainy,27.4,3329,0
2022-06-17,dwarka,4,6,0,0,,rainy,27.4,2897,0
2022-06-17,ambaji,4,6,0,0,,rainy,27.4,2852,0
2022-06-17,pavagadh,4,6,0,0,,rainy,27.4,2126,0
2022-06-18,somnath,5,6,1,0,,rainy,28.6,6116,0
2022-06-18,dwarka,5,6,1,0,,rainy,28.6,5408,0
2022-06-18,ambaji,5,6,1,0,,rainy,28.6,4514,0
2022-06-18,pavagadh,5,6,1,0,,rainy,28.6,3434,0
2022-06-19,somnath,6,6,1,0,,cloudy,29.8,10239,0
2022-06-19,dwarka,6,6,1,0,,cloudy,29.8,8038,0
2022-06-19,ambaji,6,6,1,0,,cloudy,29.8,8080,0
2022-06-19,pavagadh,6,6,1,0,,cloudy,29.8,6654,0
2022-06-20,somnath,0,6,0,0,,sunny,26.3,5775,0
2022-06-20,dwarka,0,6,0,0,,sunny,26.3,4178,0
2022-06-20,ambaji,0,6,0,0,,sunny,26.3,3855,0
2022-06-20,pavagadh,0,6,0,0,,sunny,26.3,3461,0
2022-06-21,somnath,1,6,0,0,,sunny,26.5,5178,0
2022-06-21,dwarka,1,6,0,0,,sunny,26.5,4949,0
2022-06-21,ambaji,1,6,0,0,,sunny,26.5,4057,0
2022-06-21,pavagadh,1,6,0,0,,sunny,26.5,3219,0
2022-06-22,somnath,2,6,0,0,,sunny,26.6,6103,0
2022-06-22,dwarka,2,6,0,0,,sunny,26.6,5145,0
2022-06-22,ambaji,2,6,0,0,,sunny,26.6,4431,0
2022-06-22,pavagadh,2,6,0,0,,sunny,26.6,3584,0
2022-06-23,somnath,3,6,0,0,,cloudy,30.4,4982,0
2022-06-23,dwarka,3,6,0,0,,cloudy,30.4,5958,0
2022-06-23,ambaji,3,6,0,0,,cloudy,30.4,3860,0
2022-06-23,pavagadh,3,6,0,0,,cloudy,30.4,3445,0
2022-06-24,somnath,4,6,0,0,,cloudy,26.8,5355,0
2022-06-24,dwarka,4,6,0,0,,cloudy,26.8,4213,0
2022-06-24,ambaji,4,6,0,0,,cloudy,26.8,3886,0
2022-06-24,pavagadh,4,6,0,0,,cloudy,26.8,3135,0
2022-06-25,somnath,5,6,1,0,,cloudy,27.7,9560,0
2022-06-25,dwarka,5,6,1,0,,cloudy,27.7,8963,0
2022-06-25,ambaji,5,6,1,0,,cloudy,27.7,7230,0
2022-06-25,pavagadh,5,6,1,0,,cloudy,27.7,6740,0
2022-06-26,somnath,6,6,1,0,,rainy,26.8,5447,0
2022-06-26,dwarka,6,6,1,0,,rainy,26.8,5553,0
2022-06-26,ambaji,6,6,1,0,,rainy,26.8,4398,0
2022-06-26,pavagadh,6,6,1,0,,rainy,26.8,3896,0
2022-06-27,somnath,0,6,0,0,,sunny,26.5,5691,0
2022-06-27,dwarka,0,6,0,0,,sunny,26.5,4758,0
2022-06-27,ambaji,0,6,0,0,,sunny,26.5,4624,0
2022-06-27,pavagadh,0,6,0,0,,sunny,26.5,3745,0
2022-06-28,somnath,1,6,0,0,,sunny,30.5,5138,0
2022-06-28,dwarka,1,6,0,0,,sunny,30.5,4656,0
2022-06-28,ambaji,1,6,0,0,,sunny,30.5,4123,0
2022-06-28,pavagadh,1,6,0,0,,sunny,30.5,3618,0
2022-06-29,somnath,2,6,0,0,,rainy,31.3,3361,0
2022-06-29,dwarka,2,6,0,0,,rainy,31.3,2496,0
2022-06-29,ambaji,2,6,0,0,,rainy,31.3,2430,0
2022-06-29,pavagadh,2,6,0,0,,rainy,31.3,1693,0
2022-06-30,somnath,3,6,0,0,,cloudy,28.8,5344,0
2022-06-30,dwarka,3,6,0,0,,cloudy,28.8,4780,0
2022-06-30,ambaji,3,6,0,0,,cloudy,28.8,4076,0
2022-06-30,pavagadh,3,6,0,0,,cloudy,28.8,3344,0
2022-07-01,somnath,4,7,0,0,,rainy,32.8,4389,0
2022-07-01,dwarka,4,7,0,0,,rainy,32.8,4595,0
2022-07-01,ambaji,4,7,0,0,,rainy,32.8,3162,0
2022-07-01,pavagadh,4,7,0,0,,rainy,32.8,2817,0
2022-07-02,somnath,5,7,1,0,,sunny,33.8,15021,1
2022-07-02,dwarka,5,7,1,0,,sunny,33.8,11415,0
2022-07-02,ambaji,5,7,1,0,,sunny,33.8,10683,0
2022-07-02,pavagadh,5,7,1,0,,sunny,33.8,8878,0
2022-07-03,somnath,6,7,1,0,,sunny,32.6,14325,0
2022-07-03,dwarka,6,7,1,0,,sunny,32.6,13193,0
2022-07-03,ambaji,6,7,1,0,,sunny,32.6,10596,0
2022-07-03,pavagadh,6,7,1,0,,sunny,32.6,8445,0
2022-07-04,somnath,0,7,0,0,,rainy,26.0,5118,0
2022-07-04,dwarka,0,7,0,0,,rainy,26.0,3903,0
2022-07-04,ambaji,0,7,0,0,,rainy,26.0,3479,0
2022-07-04,pavagadh,0,7,0,0,,rainy,26.0,3073,0
2022-07-05,somnath,1,7,0,0,,cloudy,26.2,7990,0
2022-07-05,dwarka,1,7,0,0,,cloudy,26.2,6635,0
2022-07-05,ambaji,1,7,0,0,,cloudy,26.2,5640,0
2022-07-05,pavagadh,1,7,0,0,,cloudy,26.2,5165,0
2022-07-06,somnath,2,7,0,0,,rainy,31.8,4878,0
2022-07-06,dwarka,2,7,0,0,,rainy,31.8,3798,0
2022-07-06,ambaji,2,7,0,0,,rainy,31.8,3676,0
2022-07-06,pavagadh,2,7,0,0,,rainy,31.8,3038,0
2022-07-07,somnath,3,7,0,0,,rainy,30.9,4668,0
2022-07-07,dwarka,3,7,0,0,,rainy,30.9,3977,0
2022-07-07,ambaji,3,7,0,0,,rainy,30.9,3436,0
2022-07-07,pavagadh,3,7,0,0,,rainy,30.9,2779,0
2022-07-08,somnath,4,7,0,0,,rainy,28.2,4805,0
2022-07-08,dwarka,4,7,0,0,,rainy,28.2,4045,0
2022-07-08,ambaji,4,7,0,0,,rainy,28.2,3401,0
2022-07-08,pavagadh,4,7,0,0,,rainy,28.2,3078,0
2022-07-09,somnath,5,7,1,0,,cloudy,29.9,14236,0
2022-07-09,dwarka,5,7,1,0,,cloudy,29.9,12350,0
2022-07-09,ambaji,5,7,1,0,,cloudy,29.9,9933,0
2022-07-09,pavagadh,5,7,1,0,,cloudy,29.9,9558,0
2022-07-10,somnath,6,7,1,0,,rainy,28.4,8725,0
2022-07-10,dwarka,6,7,1,0,,rainy,28.4,7859,0
2022-07-10,ambaji,6,7,1,0,,rainy,28.4,6465,0
2022-07-10,pavagadh,6,7,1,0,,rainy,28.4,5761,0
2022-07-11,somnath,0,7,0,0,,rainy,32.0,4958,0
2022-07-11,dwarka,0,7,0,0,,rainy,32.0,4475,0
2022-07-11,ambaji,0,7,0,0,,rainy,32.0,3509,0
2022-07-11,pavagadh,0,7,0,0,,rainy,32.0,2746,0
2022-07-12,somnath,1,7,0,0,,sunny,32.4,9073,0
2022-07-12,dwarka,1,7,0,0,,sunny,32.4,7457,0
2022-07-12,ambaji,1,7,0,0,,sunny,32.4,6084,0
2022-07-12,pavagadh,1,7,0,0,,sunny,32.4,5019,0
2022-07-13,somnath,2,7,0,0,,sunny,32.9,7304,0
2022-07-13,dwarka,2,7,0,0,,sunny,32.9,6686,0
2022-07-13,ambaji,2,7,0,0,,sunny,32.9,5882,0
2022-07-13,pavagadh,2,7,0,0,,sunny,32.9,4623,0
2022-07-14,somnath,3,7,0,0,,rainy,26.2,4507,0
2022-07-14,dwarka,3,7,0,0,,rainy,26.2,4705,0
2022-07-14,ambaji,3,7,0,0,,rainy,26.2,3224,0
2022-07-14,pavagadh,3,7,0,0,,rainy,26.2,2713,0
2022-07-15,somnath,4,7,0,0,,sunny,26.7,8251,0
2022-07-15,dwarka,4,7,0,0,,sunny,26.7,6675,0
2022-07-15,ambaji,4,7,0,0,,sunny,26.7,5535,0
2022-07-15,pavagadh,4,7,0,0,,sunny,26.7,4758,0
2022-07-16,somnath,5,7,1,0,,rainy,28.5,8329,0
2022-07-16,dwarka,5,7,1,0,,rainy,28.5,7992,0
2022-07-16,ambaji,5,7,1,0,,rainy,28.5,6766,0
2022-07-16,pavagadh,5,7,1,0,,rainy,28.5,5821,0
2022-07-17,somnath,6,7,1,0,,rainy,30.1,9139,0
2022-07-17,dwarka,6,7,1,0,,rainy,30.1,7267,0
2022-07-17,ambaji,6,7,1,0,,rainy,30.1,6353,0
2022-07-17,pavagadh,6,7,1,0,,rainy,30.1,4659,0
2022-07-18,somnath,0,7,0,0,,sunny,27.9,8241,0
2022-07-18,dwarka,0,7,0,0,,sunny,27.9,7277,0
2022-07-18,ambaji,0,7,0,0,,sunny,27.9,5392,0
2022-07-18,pavagadh,0,7,0,0,,sunny,27.9,4620,0
2022-07-19,somnath,1,7,0,0,,cloudy,27.4,8100,0
2022-07-19,dwarka,1,7,0,0,,cloudy,27.4,6393,0
2022-07-19,ambaji,1,7,0,0,,cloudy,27.4,6021,0
2022-07-19,pavagadh,1,7,0,0,,cloudy,27.4,4367,0
2022-07-20,somnath,2,7,0,0,,rainy,33.4,4330,0
2022-07-20,dwarka,2,7,0,0,,rainy,33.4,4024,0
2022-07-20,ambaji,2,7,0,0,,rainy,33.4,3217,0
2022-07-20,pavagadh,2,7,0,0,,rainy,33.4,2683,0
2022-07-21,somnath,3,7,0,0,,cloudy,27.2,8590,0
2022-07-21,dwarka,3,7,0,0,,cloudy,27.2,7236,0
2022-07-21,ambaji,3,7,0,0,,cloudy,27.2,5882,0
2022-07-21,pavagadh,3,7,0,0,,cloudy,27.2,5284,0
2022-07-22,somnath,4,7,0,0,,rainy,30.1,4654,0
2022-07-22,dwarka,4,7,0,0,,rainy,30.1,4521,0
2022-07-22,ambaji,4,7,0,0,,rainy,30.1,4078,0
2022-07-22,pavagadh,4,7,0,0,,rainy,30.1,3149,0
